country,iso3c,year,month,breakdown,escalation_nonlethal,escalation_nonviolent,repression_up,external,deescalation,repression_down,protest
Cameroon,CMR,2016,8,0,3,1,1,4,0,1,0
Cameroon,CMR,2016,9,0,6,0,4,0,0,0,0
Cameroon,CMR,2016,10,0,5,1,2,0,0,1,0
Cameroon,CMR,2016,11,0,12,5,5,1,2,0,1
Cameroon,CMR,2016,12,0,13,2,11,0,0,1,11
Democratic Republic of Congo,COD,2016,1,0,18,5,4,1,2,5,1
Democratic Republic of Congo,COD,2016,2,2,12,3,18,3,0,3,1
Democratic Republic of Congo,COD,2016,3,0,23,4,12,3,0,1,6
Democratic Republic of Congo,COD,2016,4,0,17,4,20,14,0,1,5
Democratic Republic of Congo,COD,2016,5,3,25,1,44,1,1,2,34
Democratic Republic of Congo,COD,2016,6,0,16,1,13,2,0,0,0
Democratic Republic of Congo,COD,2016,7,1,13,1,8,1,2,3,4
Democratic Republic of Congo,COD,2016,8,0,33,3,17,1,0,7,18
Democratic Republic of Congo,COD,2016,9,2,50,5,26,1,0,3,53
Democratic Republic of Congo,COD,2016,10,0,16,2,15,0,0,3,4
Democratic Republic of Congo,COD,2016,11,4,24,3,14,1,2,0,0
Democratic Republic of Congo,COD,2016,12,2,82,3,18,5,10,0,41
Congo,COG,2016,1,0,0,0,3,0,0,2,0
Congo,COG,2016,2,0,2,0,2,0,0,3,2
Congo,COG,2016,3,0,9,2,6,0,4,0,1
Congo,COG,2016,4,2,66,0,0,0,0,0,9
Congo,COG,2016,5,0,2,2,3,0,0,0,2
Congo,COG,2016,6,0,0,1,3,0,1,0,2
Congo,COG,2016,7,0,1,0,0,1,0,0,1
Congo,COG,2016,8,0,0,0,1,4,0,3,0
Congo,COG,2016,9,0,2,0,4,0,0,0,2
Congo,COG,2016,10,2,12,0,0,1,0,0,0
Congo,COG,2016,11,0,1,0,1,4,0,0,0
Congo,COG,2016,12,0,1,1,3,0,0,1,1
Comoros,COM,2016,1,0,0,0,0,0,0,0,0
Comoros,COM,2016,2,0,0,0,0,0,0,0,0
Comoros,COM,2016,3,0,0,0,0,0,0,0,0
Comoros,COM,2016,4,0,0,0,0,0,0,0,0
Comoros,COM,2016,5,0,0,1,0,0,0,0,0
Comoros,COM,2016,6,0,0,0,0,0,0,0,0
Comoros,COM,2016,7,0,0,0,0,0,0,0,0
Comoros,COM,2016,8,0,0,0,0,0,0,0,0
Comoros,COM,2016,9,0,0,0,0,0,0,0,0
Comoros,COM,2016,10,0,0,0,0,0,0,0,0
Comoros,COM,2016,11,0,0,0,0,0,0,0,0
Comoros,COM,2016,12,0,0,0,0,0,0,0,0
Cape Verde,CPV,2016,1,0,0,0,0,0,0,0,0
Cape Verde,CPV,2016,2,0,0,0,0,0,0,0,0
Cape Verde,CPV,2016,3,0,0,0,0,0,0,0,0
Cape Verde,CPV,2016,4,0,4,1,2,0,0,0,0
Cape Verde,CPV,2016,5,0,0,0,0,0,0,0,0
Cape Verde,CPV,2016,6,0,0,0,0,0,0,0,0
Cape Verde,CPV,2016,7,0,0,0,0,0,0,0,0
Cape Verde,CPV,2016,8,0,0,0,0,1,0,0,0
Cape Verde,CPV,2016,9,0,0,0,0,0,0,0,0
Cape Verde,CPV,2016,10,0,0,0,0,0,0,0,0
Cape Verde,CPV,2016,11,0,0,0,0,0,0,0,0
Cape Verde,CPV,2016,12,0,0,0,0,0,0,0,0
Djibouti,DJI,2016,1,0,3,0,2,0,0,0,0
Djibouti,DJI,2016,2,0,0,0,0,0,0,0,0
Djibouti,DJI,2016,3,1,1,0,0,0,0,0,0
Djibouti,DJI,2016,4,1,0,0,0,0,0,0,0
Djibouti,DJI,2016,5,0,3,0,0,0,0,0,0
Djibouti,DJI,2016,6,0,0,0,0,1,0,0,0
Djibouti,DJI,2016,7,0,0,0,0,0,0,0,0
Djibouti,DJI,2016,8,0,0,0,1,0,0,0,0
Djibouti,DJI,2016,9,0,0,0,0,0,0,0,0
Djibouti,DJI,2016,10,0,0,0,0,0,0,0,0
Djibouti,DJI,2016,11,0,0,0,1,0,0,0,0
Djibouti,DJI,2016,12,0,0,0,0,0,0,0,0
Algeria,DZA,2016,1,4,5,1,17,3,2,7,1
Algeria,DZA,2016,2,3,7,2,28,3,1,7,3
Algeria,DZA,2016,3,0,42,1,37,10,6,5,0
Algeria,DZA,2016,4,1,7,0,22,8,1,1,4
Algeria,DZA,2016,5,0,20,1,18,10,2,1,0
Algeria,DZA,2016,6,0,35,0,12,6,6,0,0
Algeria,DZA,2016,7,0,4,0,4,1,0,2,0
Algeria,DZA,2016,8,1,3,0,27,0,2,1,0
Algeria,DZA,2016,9,0,11,3,29,2,2,4,0
Algeria,DZA,2016,10,0,14,1,18,9,5,0,0
Algeria,DZA,2016,11,0,4,0,9,5,3,6,1
Algeria,DZA,2016,12,0,2,0,8,10,2,2,0
Egypt,EGY,2016,1,26,174,6,71,26,16,11,8
Egypt,EGY,2016,2,4,73,3,61,12,9,19,14
Egypt,EGY,2016,3,6,43,3,41,18,0,32,6
Egypt,EGY,2016,4,3,40,8,48,32,0,4,40
Egypt,EGY,2016,5,5,82,10,80,2,3,16,0
Egypt,EGY,2016,6,2,26,5,23,14,9,8,2
Egypt,EGY,2016,7,4,14,2,12,5,0,1,3
Egypt,EGY,2016,8,4,32,1,19,4,6,6,1
Egypt,EGY,2016,9,3,33,2,37,22,0,5,1
Egypt,EGY,2016,10,2,96,0,12,14,1,4,2
Egypt,EGY,2016,11,3,47,3,52,10,1,13,2
Egypt,EGY,2016,12,1,30,0,42,6,1,13,3
Eritrea,ERI,2016,1,0,0,0,0,0,0,0,0
Eritrea,ERI,2016,2,0,0,0,1,1,0,0,0
Eritrea,ERI,2016,3,0,0,0,0,0,0,0,0
Eritrea,ERI,2016,4,0,1,0,0,0,0,0,0
Eritrea,ERI,2016,5,0,1,0,0,6,1,1,0
Eritrea,ERI,2016,6,0,0,0,1,1,0,0,0
Eritrea,ERI,2016,7,0,2,0,0,0,6,0,0
Eritrea,ERI,2016,8,0,0,0,0,0,0,0,0
Eritrea,ERI,2016,9,0,0,0,0,0,0,0,0
Eritrea,ERI,2016,10,0,0,0,0,0,0,0,0
Eritrea,ERI,2016,11,0,0,1,1,0,0,0,0
Eritrea,ERI,2016,12,0,0,0,0,0,0,0,0
Ethiopia,ETH,2016,1,2,23,0,3,0,4,4,10
Ethiopia,ETH,2016,2,0,8,0,8,3,2,1,5
Ethiopia,ETH,2016,3,2,6,0,3,5,3,0,4
Ethiopia,ETH,2016,4,0,12,0,8,1,4,1,1
Ethiopia,ETH,2016,5,0,3,0,1,9,0,0,1
Ethiopia,ETH,2016,6,1,11,0,0,5,4,0,4
Ethiopia,ETH,2016,7,0,3,0,3,1,0,0,1
Ethiopia,ETH,2016,8,5,43,4,18,1,1,1,34
Ethiopia,ETH,2016,9,0,7,0,7,3,0,3,3
Ethiopia,ETH,2016,10,1,16,0,34,0,0,2,29
Ethiopia,ETH,2016,11,0,2,1,7,9,4,0,1
Ethiopia,ETH,2016,12,1,2,2,14,1,2,7,0
Gabon,GAB,2016,1,1,0,0,0,2,0,0,0
Gabon,GAB,2016,2,0,0,0,0,1,0,0,0
Gabon,GAB,2016,3,1,1,0,1,1,0,0,1
Gabon,GAB,2016,4,1,0,0,0,0,0,0,0
Gabon,GAB,2016,5,0,0,1,0,0,0,0,0
Gabon,GAB,2016,6,1,0,0,0,0,0,1,0
Gabon,GAB,2016,7,1,2,1,1,0,0,0,4
Gabon,GAB,2016,8,0,5,8,1,2,1,2,8
Gabon,GAB,2016,9,25,51,12,36,1,2,13,41
Gabon,GAB,2016,10,1,1,0,1,0,0,1,0
Gabon,GAB,2016,11,2,0,0,4,0,0,0,0
Gabon,GAB,2016,12,5,0,0,0,0,0,2,0
Ghana,GHA,2016,1,2,5,1,9,0,0,1,2
Ghana,GHA,2016,2,0,2,1,4,2,0,3,0
Ghana,GHA,2016,3,1,3,0,1,1,0,0,3
Ghana,GHA,2016,4,0,0,2,4,0,2,0,0
Ghana,GHA,2016,5,2,0,2,4,7,0,0,0
Ghana,GHA,2016,6,2,3,0,2,4,0,0,1
Ghana,GHA,2016,7,0,0,5,3,1,0,1,0
Ghana,GHA,2016,8,4,7,6,7,2,3,3,0
Ghana,GHA,2016,9,2,0,1,10,1,0,2,0
Ghana,GHA,2016,10,0,1,3,2,2,0,1,0
Ghana,GHA,2016,11,2,1,0,0,1,0,0,0
Ghana,GHA,2016,12,3,0,0,0,1,2,2,0
Guinea,GIN,2016,1,0,1,0,1,0,0,0,0
Guinea,GIN,2016,2,2,1,0,2,0,0,0,0
Guinea,GIN,2016,3,0,0,0,0,0,0,0,0
Guinea,GIN,2016,4,0,1,0,0,0,1,0,0
Guinea,GIN,2016,5,0,0,0,0,0,0,0,1
Guinea,GIN,2016,6,0,1,0,1,1,0,0,0
Guinea,GIN,2016,7,1,0,0,0,2,0,0,0
Guinea,GIN,2016,8,0,9,0,1,0,0,2,1
Guinea,GIN,2016,9,0,5,0,0,0,0,2,1
Guinea,GIN,2016,10,2,2,0,0,0,0,0,0
Guinea,GIN,2016,11,0,1,0,1,0,0,0,0
Guinea,GIN,2016,12,0,0,0,0,0,0,0,0
Gambia,GMB,2016,1,0,0,0,5,0,0,1,0
Gambia,GMB,2016,2,1,0,0,7,1,1,3,0
Gambia,GMB,2016,3,0,0,0,4,0,0,1,0
Gambia,GMB,2016,4,0,1,0,10,0,4,4,3
Gambia,GMB,2016,5,1,0,0,2,0,0,0,2
Gambia,GMB,2016,6,0,0,1,3,0,0,1,0
Gambia,GMB,2016,7,2,0,0,5,0,2,2,0
Gambia,GMB,2016,8,0,0,1,2,2,0,1,0
Gambia,GMB,2016,9,0,0,0,1,1,0,0,0
Gambia,GMB,2016,10,0,0,0,1,0,0,2,0
Gambia,GMB,2016,11,0,0,1,7,3,0,1,1
Gambia,GMB,2016,12,5,7,4,7,2,1,36,0
Guinea-Bissau,GNB,2016,1,3,0,1,0,0,0,0,0
Guinea-Bissau,GNB,2016,2,0,2,0,0,0,0,0,0
Guinea-Bissau,GNB,2016,3,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2016,4,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2016,5,0,0,0,4,0,0,0,3
Guinea-Bissau,GNB,2016,6,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2016,7,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2016,8,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2016,9,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2016,10,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2016,11,4,0,0,4,0,0,0,0
Guinea-Bissau,GNB,2016,12,0,0,0,1,0,0,0,0
Equatorial Guinea,GNQ,2016,1,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2016,2,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2016,3,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2016,4,0,3,0,1,1,0,0,0
Equatorial Guinea,GNQ,2016,5,0,0,0,1,0,0,0,0
Equatorial Guinea,GNQ,2016,6,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2016,7,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2016,8,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2016,9,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2016,10,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2016,11,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2016,12,0,0,0,0,0,0,0,0
Iran,IRN,2016,1,11,62,6,97,63,2,45,26
Iran,IRN,2016,2,19,35,2,27,85,9,27,6
Iran,IRN,2016,3,10,67,4,27,55,2,8,9
Iran,IRN,2016,4,8,60,9,17,145,15,25,4
Iran,IRN,2016,5,5,62,12,34,143,14,19,3
Iran,IRN,2016,6,3,63,15,45,31,2,4,1
Iran,IRN,2016,7,1,91,8,32,32,0,11,6
Iran,IRN,2016,8,5,79,18,42,45,1,8,3
Iran,IRN,2016,9,2,50,4,16,94,3,8,2
Iran,IRN,2016,10,2,47,3,17,62,3,8,2
Iran,IRN,2016,11,6,46,4,25,69,6,14,0
Iran,IRN,2016,12,4,44,8,29,72,1,12,3
Iraq,IRQ,2016,1,11,355,18,57,47,14,11,10
Iraq,IRQ,2016,2,2,166,4,17,23,4,5,5
Iraq,IRQ,2016,3,6,154,29,12,26,4,4,19
Iraq,IRQ,2016,4,15,152,10,11,34,9,8,29
Iraq,IRQ,2016,5,11,447,22,41,30,9,6,100
Iraq,IRQ,2016,6,1,272,13,29,27,2,9,6
Iraq,IRQ,2016,7,4,186,20,11,7,3,3,6
Iraq,IRQ,2016,8,9,123,18,31,12,1,5,6
Iraq,IRQ,2016,9,2,123,9,19,27,0,1,2
Iraq,IRQ,2016,10,4,415,54,17,66,4,10,1
Iraq,IRQ,2016,11,4,442,10,36,32,6,6,2
Iraq,IRQ,2016,12,5,179,13,24,11,9,3,0
Israel,ISR,2016,1,4,113,11,44,7,2,4,4
Israel,ISR,2016,2,3,39,0,28,11,2,5,1
Israel,ISR,2016,3,4,49,2,4,15,3,9,3
Israel,ISR,2016,4,7,10,6,19,9,2,3,2
Israel,ISR,2016,5,3,9,5,19,5,41,19,2
Israel,ISR,2016,6,6,20,3,21,15,1,5,1
Israel,ISR,2016,7,1,11,1,16,9,13,5,3
Israel,ISR,2016,8,4,6,4,12,8,3,4,3
Israel,ISR,2016,9,5,21,1,10,17,0,5,2
Israel,ISR,2016,10,0,26,5,11,3,1,7,0
Israel,ISR,2016,11,4,18,4,17,17,4,11,4
Israel,ISR,2016,12,6,5,2,16,7,6,15,3
Jordan,JOR,2016,1,3,3,0,6,15,3,2,0
Jordan,JOR,2016,2,0,0,0,0,16,0,0,0
Jordan,JOR,2016,3,0,37,0,0,0,2,0,0
Jordan,JOR,2016,4,1,3,0,0,1,0,2,0
Jordan,JOR,2016,5,0,2,0,7,1,0,0,0
Jordan,JOR,2016,6,1,10,1,16,1,4,0,3
Jordan,JOR,2016,7,0,0,0,2,0,0,0,2
Jordan,JOR,2016,8,0,5,0,6,9,0,8,0
Jordan,JOR,2016,9,0,19,2,9,5,0,2,5
Jordan,JOR,2016,10,0,2,1,0,0,0,0,2
Jordan,JOR,2016,11,0,0,0,1,1,0,0,0
Jordan,JOR,2016,12,0,82,5,4,0,0,0,0
Kenya,KEN,2016,1,5,54,11,21,8,2,8,0
Kenya,KEN,2016,2,2,21,8,11,7,0,7,1
Kenya,KEN,2016,3,2,9,7,28,4,1,5,0
Kenya,KEN,2016,4,0,18,8,23,13,2,6,8
Kenya,KEN,2016,5,6,34,18,65,5,8,9,46
Kenya,KEN,2016,6,5,53,13,42,12,4,10,22
Kenya,KEN,2016,7,1,39,5,20,24,3,3,1
Kenya,KEN,2016,8,3,16,4,12,11,0,7,1
Kenya,KEN,2016,9,5,45,1,21,11,3,2,5
Kenya,KEN,2016,10,4,30,2,8,7,3,12,3
Kenya,KEN,2016,11,2,20,11,24,11,6,2,9
Kenya,KEN,2016,12,4,8,1,7,6,1,2,2
Kuwait,KWT,2016,1,0,0,0,0,2,0,1,0
Kuwait,KWT,2016,2,0,1,0,2,0,0,0,0
Kuwait,KWT,2016,3,3,0,0,2,1,0,0,0
Kuwait,KWT,2016,4,0,0,0,2,1,2,2,0
Kuwait,KWT,2016,5,1,0,0,9,2,0,1,0
Kuwait,KWT,2016,6,0,0,0,7,3,0,0,0
Kuwait,KWT,2016,7,0,2,8,7,0,0,0,0
Kuwait,KWT,2016,8,0,0,0,1,0,0,0,0
Kuwait,KWT,2016,9,0,0,0,2,0,0,1,0
Kuwait,KWT,2016,10,0,0,0,5,0,0,0,0
Kuwait,KWT,2016,11,0,0,1,5,0,1,0,0
Kuwait,KWT,2016,12,0,0,0,1,0,0,0,0
Lebanon,LBN,2016,1,3,22,5,47,9,0,10,5
Lebanon,LBN,2016,2,9,14,6,21,10,3,5,5
Lebanon,LBN,2016,3,2,13,3,25,6,4,3,2
Lebanon,LBN,2016,4,3,19,0,59,4,3,7,2
Lebanon,LBN,2016,5,2,6,2,20,7,2,2,1
Lebanon,LBN,2016,6,0,19,0,21,8,2,8,1
Lebanon,LBN,2016,7,2,13,1,4,5,4,8,0
Lebanon,LBN,2016,8,1,3,1,5,0,0,1,2
Lebanon,LBN,2016,9,1,7,0,4,8,0,1,1
Lebanon,LBN,2016,10,4,5,0,2,8,4,0,1
Lebanon,LBN,2016,11,5,10,0,5,2,5,4,0
Lebanon,LBN,2016,12,1,18,0,7,5,2,1,0
Liberia,LBR,2016,1,4,4,3,4,3,7,0,0
Liberia,LBR,2016,2,7,5,10,11,8,11,0,4
Liberia,LBR,2016,3,0,10,3,14,0,6,2,4
Liberia,LBR,2016,4,1,8,2,14,2,0,1,1
Liberia,LBR,2016,5,3,6,3,11,2,0,3,0
Liberia,LBR,2016,6,2,4,4,16,5,3,11,1
Liberia,LBR,2016,7,0,1,0,3,7,10,0,0
Liberia,LBR,2016,8,1,3,4,9,2,2,5,1
Liberia,LBR,2016,9,6,4,2,10,0,1,8,3
Liberia,LBR,2016,10,0,4,1,10,1,4,5,1
Liberia,LBR,2016,11,0,1,0,3,3,2,3,0
Liberia,LBR,2016,12,0,0,0,0,7,3,7,0
Libya,LBY,2016,1,16,51,0,2,9,0,0,1
Libya,LBY,2016,2,2,64,6,4,4,1,1,2
Libya,LBY,2016,3,9,34,4,10,3,2,2,0
Libya,LBY,2016,4,2,45,1,2,0,8,6,2
Libya,LBY,2016,5,0,24,9,6,4,0,1,0
Libya,LBY,2016,6,0,80,4,5,6,1,5,1
Libya,LBY,2016,7,8,28,1,8,5,5,3,0
Libya,LBY,2016,8,10,67,3,3,4,6,1,0
Libya,LBY,2016,9,10,74,2,1,3,0,1,1
Libya,LBY,2016,10,1,39,0,1,9,0,0,2
Libya,LBY,2016,11,0,15,1,3,2,0,1,0
Libya,LBY,2016,12,4,22,4,6,5,4,5,0
Lesotho,LSO,2016,1,1,0,0,1,0,0,0,0
Lesotho,LSO,2016,2,0,1,0,0,0,0,0,0
Lesotho,LSO,2016,3,0,0,1,2,0,0,0,0
Lesotho,LSO,2016,4,1,0,0,1,0,0,0,0
Lesotho,LSO,2016,5,0,0,0,1,0,0,0,0
Lesotho,LSO,2016,6,0,0,0,0,0,0,0,0
Lesotho,LSO,2016,7,0,0,0,0,0,0,0,0
Lesotho,LSO,2016,8,0,0,0,0,0,0,0,0
Lesotho,LSO,2016,9,0,0,1,1,1,0,0,0
Lesotho,LSO,2016,10,0,0,0,0,0,0,0,0
Lesotho,LSO,2016,11,1,0,0,0,0,0,0,0
Lesotho,LSO,2016,12,0,0,0,0,0,0,0,0
Morocco,MAR,2016,1,0,2,1,9,0,6,2,1
Morocco,MAR,2016,2,1,1,0,9,0,0,2,0
Morocco,MAR,2016,3,1,2,5,7,2,0,0,6
Morocco,MAR,2016,4,0,0,0,4,7,0,1,0
Morocco,MAR,2016,5,0,0,0,4,1,0,0,1
Morocco,MAR,2016,6,0,0,0,9,3,0,2,1
Morocco,MAR,2016,7,0,2,1,5,4,0,0,0
Morocco,MAR,2016,8,0,1,1,14,2,0,0,0
Morocco,MAR,2016,9,5,1,1,10,5,3,1,1
Morocco,MAR,2016,10,0,0,0,9,7,0,2,2
Morocco,MAR,2016,11,0,1,3,13,12,3,2,4
Morocco,MAR,2016,12,0,1,0,4,2,4,4,0
Madagascar,MDG,2016,1,0,3,0,4,0,0,1,0
Madagascar,MDG,2016,2,0,8,0,1,0,0,0,0
Madagascar,MDG,2016,3,1,1,0,1,2,0,1,0
Madagascar,MDG,2016,4,0,1,2,0,1,0,2,0
Madagascar,MDG,2016,5,1,0,1,1,0,0,0,0
Madagascar,MDG,2016,6,0,0,0,0,0,0,1,0
Madagascar,MDG,2016,7,0,1,0,0,0,1,0,0
Madagascar,MDG,2016,8,0,1,1,3,1,0,0,0
Madagascar,MDG,2016,9,1,1,1,5,3,0,0,0
Madagascar,MDG,2016,10,0,0,0,2,0,0,3,0
Madagascar,MDG,2016,11,0,1,0,0,2,0,5,0
Madagascar,MDG,2016,12,0,0,0,0,1,0,0,0
Mali,MLI,2016,1,0,14,0,3,2,2,2,0
Mali,MLI,2016,2,0,31,0,0,2,0,1,0
Mali,MLI,2016,3,0,20,0,25,0,0,0,0
Mali,MLI,2016,4,0,5,2,8,0,0,0,3
Mali,MLI,2016,5,0,7,3,7,2,0,2,1
Mali,MLI,2016,6,0,6,0,0,7,0,0,0
Mali,MLI,2016,7,0,58,2,6,2,0,0,9
Mali,MLI,2016,8,0,17,0,7,0,0,5,6
Mali,MLI,2016,9,1,18,0,1,0,0,0,0
Mali,MLI,2016,10,0,8,0,1,6,0,2,0
Mali,MLI,2016,11,1,11,0,2,10,0,4,0
Mali,MLI,2016,12,0,10,0,1,0,0,12,0
Mozambique,MOZ,2016,1,4,22,1,5,2,0,1,1
Mozambique,MOZ,2016,2,1,6,2,5,9,0,1,1
Mozambique,MOZ,2016,3,2,17,2,10,1,2,1,0
Mozambique,MOZ,2016,4,1,11,1,4,2,0,0,0
Mozambique,MOZ,2016,5,1,10,2,4,5,0,2,1
Mozambique,MOZ,2016,6,1,15,0,2,2,2,1,0
Mozambique,MOZ,2016,7,0,1,0,2,6,4,0,0
Mozambique,MOZ,2016,8,0,9,0,0,1,4,1,0
Mozambique,MOZ,2016,9,0,11,3,4,1,1,1,0
Mozambique,MOZ,2016,10,3,1,3,3,0,2,1,0
Mozambique,MOZ,2016,11,0,5,0,4,3,0,0,0
Mozambique,MOZ,2016,12,0,7,0,5,0,2,2,0
Mauritania,MRT,2016,1,0,0,1,3,0,0,1,1
Mauritania,MRT,2016,2,0,0,0,2,0,0,0,1
Mauritania,MRT,2016,3,0,0,0,0,0,0,0,0
Mauritania,MRT,2016,4,0,0,0,4,2,2,0,0
Mauritania,MRT,2016,5,0,2,0,2,0,0,1,3
Mauritania,MRT,2016,6,0,0,0,0,4,0,0,0
Mauritania,MRT,2016,7,0,1,0,5,0,0,0,2
Mauritania,MRT,2016,8,0,0,1,3,1,0,1,0
Mauritania,MRT,2016,9,0,0,0,0,0,0,0,0
Mauritania,MRT,2016,10,0,1,0,0,0,0,0,0
Mauritania,MRT,2016,11,1,0,0,0,0,0,1,2
Mauritania,MRT,2016,12,0,0,0,0,2,0,0,0
Mauritius,MUS,2016,1,0,0,0,1,3,0,0,0
Mauritius,MUS,2016,2,0,0,0,0,2,0,1,1
Mauritius,MUS,2016,3,1,0,2,1,2,0,0,0
Mauritius,MUS,2016,4,0,0,1,0,2,0,1,0
Mauritius,MUS,2016,5,0,0,2,2,0,2,1,0
Mauritius,MUS,2016,6,0,2,0,1,0,0,0,0
Mauritius,MUS,2016,7,0,1,0,0,0,0,0,0
Mauritius,MUS,2016,8,0,0,0,2,0,0,0,0
Mauritius,MUS,2016,9,0,0,0,0,1,0,0,0
Mauritius,MUS,2016,10,0,0,0,0,0,0,0,0
Mauritius,MUS,2016,11,0,0,0,0,0,2,0,0
Mauritius,MUS,2016,12,0,0,0,0,0,0,0,0
Malawi,MWI,2016,1,2,18,2,27,4,3,6,0
Malawi,MWI,2016,2,2,12,8,27,6,1,4,2
Malawi,MWI,2016,3,0,4,1,11,2,1,1,0
Malawi,MWI,2016,4,2,6,4,16,0,1,3,0
Malawi,MWI,2016,5,2,4,0,12,0,5,5,1
Malawi,MWI,2016,6,1,5,0,17,0,0,3,1
Malawi,MWI,2016,7,0,3,5,19,0,2,3,1
Malawi,MWI,2016,8,1,10,5,15,1,2,3,0
Malawi,MWI,2016,9,0,1,0,5,2,0,3,0
Malawi,MWI,2016,10,0,2,0,2,0,0,2,0
Malawi,MWI,2016,11,0,2,1,6,2,3,0,0
Malawi,MWI,2016,12,1,6,2,4,2,0,2,2
Namibia,NAM,2016,1,2,4,4,13,2,0,3,0
Namibia,NAM,2016,2,5,5,3,11,0,2,1,2
Namibia,NAM,2016,3,1,4,0,14,0,0,1,0
Namibia,NAM,2016,4,6,9,7,7,1,0,3,1
Namibia,NAM,2016,5,1,0,4,8,2,0,2,0
Namibia,NAM,2016,6,2,8,1,10,2,2,1,3
Namibia,NAM,2016,7,4,3,2,7,3,0,2,0
Namibia,NAM,2016,8,4,1,1,4,4,2,4,1
Namibia,NAM,2016,9,0,1,2,9,0,0,0,1
Namibia,NAM,2016,10,4,2,1,13,2,1,2,2
Namibia,NAM,2016,11,0,2,1,5,2,0,1,1
Namibia,NAM,2016,12,0,3,5,3,0,4,0,1
Niger,NER,2016,1,3,2,0,2,0,0,2,0
Niger,NER,2016,2,1,2,1,12,0,1,0,0
Niger,NER,2016,3,1,2,1,4,0,2,5,1
Niger,NER,2016,4,1,1,0,4,0,0,0,1
Niger,NER,2016,5,1,5,0,1,0,0,1,0
Niger,NER,2016,6,0,27,3,1,13,0,0,0
Niger,NER,2016,7,0,2,0,1,0,0,0,1
Niger,NER,2016,8,0,3,0,1,4,0,0,0
Niger,NER,2016,9,0,16,0,0,3,0,2,0
Niger,NER,2016,10,2,20,0,2,3,0,0,0
Niger,NER,2016,11,0,2,1,1,0,0,2,0
Niger,NER,2016,12,2,0,0,0,0,0,0,0
Nigeria,NGA,2016,1,53,304,42,235,41,13,70,8
Nigeria,NGA,2016,2,50,317,38,234,68,36,41,20
Nigeria,NGA,2016,3,22,392,32,243,82,33,62,8
Nigeria,NGA,2016,4,45,414,35,215,75,43,57,11
Nigeria,NGA,2016,5,47,397,42,272,119,37,86,9
Nigeria,NGA,2016,6,24,298,38,156,63,33,68,14
Nigeria,NGA,2016,7,16,226,38,155,23,22,32,9
Nigeria,NGA,2016,8,29,202,49,147,56,28,57,8
Nigeria,NGA,2016,9,24,259,44,187,42,25,40,4
Nigeria,NGA,2016,10,17,247,25,144,28,23,94,9
Nigeria,NGA,2016,11,40,228,20,90,46,16,47,9
Nigeria,NGA,2016,12,14,128,17,64,17,10,26,7
Oman,OMN,2016,1,0,1,0,3,0,0,0,0
Oman,OMN,2016,2,0,0,0,2,2,0,0,0
Oman,OMN,2016,3,0,0,0,0,0,0,0,0
Oman,OMN,2016,4,0,0,0,1,0,0,0,0
Oman,OMN,2016,5,0,0,0,1,0,0,0,0
Oman,OMN,2016,6,0,0,0,0,0,0,0,0
Oman,OMN,2016,7,0,0,0,0,0,0,0,0
Oman,OMN,2016,8,0,0,0,0,0,0,2,0
Oman,OMN,2016,9,0,0,0,2,0,2,0,0
Oman,OMN,2016,10,0,0,0,0,1,0,0,0
Oman,OMN,2016,11,0,0,0,0,0,0,0,0
Oman,OMN,2016,12,0,1,0,1,0,0,0,0
Qatar,QAT,2016,1,0,2,0,0,4,0,1,0
Qatar,QAT,2016,2,0,0,0,0,8,2,1,0
Qatar,QAT,2016,3,0,1,0,1,5,0,6,0
Qatar,QAT,2016,4,0,0,1,0,2,2,2,0
Qatar,QAT,2016,5,0,0,0,0,0,0,0,0
Qatar,QAT,2016,6,0,0,0,3,9,0,2,0
Qatar,QAT,2016,7,0,0,0,0,0,0,0,0
Qatar,QAT,2016,8,0,0,0,1,1,0,2,0
Qatar,QAT,2016,9,0,0,0,0,3,0,0,0
Qatar,QAT,2016,10,0,0,0,0,5,0,0,0
Qatar,QAT,2016,11,0,0,0,0,0,0,0,0
Qatar,QAT,2016,12,0,0,0,1,1,0,0,0
Rwanda,RWA,2016,1,1,5,3,9,1,1,0,0
Rwanda,RWA,2016,2,0,2,0,0,2,0,1,0
Rwanda,RWA,2016,3,1,2,1,18,12,0,0,0
Rwanda,RWA,2016,4,0,4,2,22,1,1,6,0
Rwanda,RWA,2016,5,0,8,1,14,6,0,4,0
Rwanda,RWA,2016,6,0,3,1,19,5,0,0,0
